pmid,gold,raw_prediction,parsed_prediction,correct,model,total_seconds,timestamp
26471488,no,no,no,1,llama3.2:1b,1.981434,2026-06-26 16:45:23
19520213,no,no,no,1,llama3.2:1b,1.270462,2026-06-26 16:45:24
23677366,no,maybe,maybe,0,llama3.2:1b,2.362337,2026-06-26 16:45:27
17342562,no,no,no,1,llama3.2:1b,1.767448,2026-06-26 16:45:29
16296668,no,no,no,1,llama3.2:1b,1.494248,2026-06-26 16:45:30
17054994,no,maybe,maybe,0,llama3.2:1b,1.246913,2026-06-26 16:45:32
26556589,no,no,no,1,llama3.2:1b,1.687606,2026-06-26 16:45:34
15052394,no,no,no,1,llama3.2:1b,1.522484,2026-06-26 16:45:36
22513023,no,no,no,1,llama3.2:1b,1.00913,2026-06-26 16:45:37
15919266,no,maybe,maybe,0,llama3.2:1b,1.468399,2026-06-26 16:45:39
15095519,no,no,no,1,llama3.2:1b,1.258644,2026-06-26 16:45:40
12006913,no,maybe,maybe,0,llama3.2:1b,1.712428,2026-06-26 16:45:42
8738894,no,no,no,1,llama3.2:1b,1.732717,2026-06-26 16:45:44
21431987,no,no,no,1,llama3.2:1b,1.705724,2026-06-26 16:45:46
22154448,no,no,no,1,llama3.2:1b,1.733501,2026-06-26 16:45:48
15053041,no,no,no,1,llama3.2:1b,1.949,2026-06-26 16:45:50
22365295,no,No,no,1,llama3.2:1b,1.543475,2026-06-26 16:45:52
19546588,no,No,no,1,llama3.2:1b,2.154398,2026-06-26 16:45:54
7482275,no,maybe,maybe,0,llama3.2:1b,1.487176,2026-06-26 16:45:56
24698298,no,no,no,1,llama3.2:1b,2.133586,2026-06-26 16:45:58
18274917,no,maybe,maybe,0,llama3.2:1b,1.46645,2026-06-26 16:46:00
21946341,no,no,no,1,llama3.2:1b,1.725487,2026-06-26 16:46:02
23568387,no,maybe,maybe,0,llama3.2:1b,1.755149,2026-06-26 16:46:04
21256734,no,no,no,1,llama3.2:1b,1.275364,2026-06-26 16:46:05
22534881,no,no,no,1,llama3.2:1b,1.482332,2026-06-26 16:46:07
8566975,no,no,no,1,llama3.2:1b,1.018297,2026-06-26 16:46:08
23761381,no,no,no,1,llama3.2:1b,1.205261,2026-06-26 16:46:10
22668712,no,no,no,1,llama3.2:1b,1.02662,2026-06-26 16:46:11
22023714,no,no,no,1,llama3.2:1b,1.495934,2026-06-26 16:46:13
22504515,no,No,no,1,llama3.2:1b,1.83029,2026-06-26 16:46:15
21164063,no,Maybe,maybe,0,llama3.2:1b,1.846601,2026-06-26 16:46:17
18359123,no,no,no,1,llama3.2:1b,1.34004,2026-06-26 16:46:19
16827975,no,Yes,yes,0,llama3.2:1b,2.2583,2026-06-26 16:46:21
24922528,no,no,no,1,llama3.2:1b,1.405515,2026-06-26 16:46:23
15774570,no,No,no,1,llama3.2:1b,1.810807,2026-06-26 16:46:25
20736887,no,no,no,1,llama3.2:1b,2.11243,2026-06-26 16:46:27
11483547,no,no,no,1,llama3.2:1b,2.235498,2026-06-26 16:46:30
9542484,no,no,no,1,llama3.2:1b,2.445843,2026-06-26 16:46:32
18708308,no,No,no,1,llama3.2:1b,1.505809,2026-06-26 16:46:34
18435678,no,no,no,1,llama3.2:1b,1.522593,2026-06-26 16:46:36
23455575,no,no,no,1,llama3.2:1b,1.314536,2026-06-26 16:46:38
22537902,no,no,no,1,llama3.2:1b,1.755201,2026-06-26 16:46:40
18926458,no,no,no,1,llama3.2:1b,1.703098,2026-06-26 16:46:42
12090319,no,no,no,1,llama3.2:1b,1.480466,2026-06-26 16:46:43
12380309,no,maybe,maybe,0,llama3.2:1b,1.511237,2026-06-26 16:46:45
27989969,no,no,no,1,llama3.2:1b,1.92577,2026-06-26 16:46:47
25752912,no,no,no,1,llama3.2:1b,1.521958,2026-06-26 16:46:49
26536001,no,maybe,maybe,0,llama3.2:1b,1.951426,2026-06-26 16:46:51
21849531,no,no,no,1,llama3.2:1b,1.510225,2026-06-26 16:46:53
16872243,no,no,no,1,llama3.2:1b,1.02198,2026-06-26 16:46:54
23571528,no,no,no,1,llama3.2:1b,1.241189,2026-06-26 16:46:56
19481382,no,no,no,1,llama3.2:1b,2.148093,2026-06-26 16:46:58
23621776,no,no,no,1,llama3.2:1b,1.474426,2026-06-26 16:47:00
22227642,no,no,no,1,llama3.2:1b,1.967231,2026-06-26 16:47:02
23025584,no,maybe,maybe,0,llama3.2:1b,1.507299,2026-06-26 16:47:04
11862129,no,no,no,1,llama3.2:1b,1.273924,2026-06-26 16:47:05
22236315,no,maybe,maybe,0,llama3.2:1b,1.284956,2026-06-26 16:47:07
21361755,no,no,no,1,llama3.2:1b,2.236389,2026-06-26 16:47:09
18719011,no,no,no,1,llama3.2:1b,1.308681,2026-06-26 16:47:11
11438275,no,yes,yes,0,llama3.2:1b,1.027357,2026-06-26 16:47:12
16778275,no,maybe,maybe,0,llama3.2:1b,1.49123,2026-06-26 16:47:14
17051586,no,no,no,1,llama3.2:1b,1.745993,2026-06-26 16:47:16
24061619,no,maybe,maybe,0,llama3.2:1b,2.11544,2026-06-26 16:47:18
22233470,no,No,no,1,llama3.2:1b,1.52295,2026-06-26 16:47:20
23497210,no,no,no,1,llama3.2:1b,2.16162,2026-06-26 16:47:22
25488308,no,no,no,1,llama3.2:1b,1.953104,2026-06-26 16:47:24
22382608,no,no,no,1,llama3.2:1b,2.674291,2026-06-26 16:47:27
19237087,no,no,no,1,llama3.2:1b,1.307526,2026-06-26 16:47:29
10381996,no,maybe,maybe,0,llama3.2:1b,1.697029,2026-06-26 16:47:31
9100537,no,maybe,maybe,0,llama3.2:1b,1.239567,2026-06-26 16:47:32
23422012,no,maybe,maybe,0,llama3.2:1b,1.715095,2026-06-26 16:47:34
22876568,no,No,no,1,llama3.2:1b,1.942228,2026-06-26 16:47:36
17445978,no,no,no,1,llama3.2:1b,1.747684,2026-06-26 16:47:38
20608141,no,no,no,1,llama3.2:1b,1.507823,2026-06-26 16:47:40
23177368,no,no,no,1,llama3.2:1b,1.25385,2026-06-26 16:47:41
8847047,no,no,no,1,llama3.2:1b,1.673734,2026-06-26 16:47:43
22011946,no,maybe,maybe,0,llama3.2:1b,1.914283,2026-06-26 16:47:46
27394685,no,no,no,1,llama3.2:1b,2.15,2026-06-26 16:47:48
23794696,no,no,no,1,llama3.2:1b,1.724036,2026-06-26 16:47:50
23076787,no,no,no,1,llama3.2:1b,1.006823,2026-06-26 16:47:51
19854401,no,yes,yes,0,llama3.2:1b,1.473905,2026-06-26 16:47:53
14652839,no,no,no,1,llama3.2:1b,1.238093,2026-06-26 16:47:54
7664228,no,No,no,1,llama3.2:1b,2.134838,2026-06-26 16:47:57
17062234,no,No,no,1,llama3.2:1b,1.748197,2026-06-26 16:47:59
24449622,no,maybe,maybe,0,llama3.2:1b,1.710724,2026-06-26 16:48:01
12070552,no,yes,yes,0,llama3.2:1b,1.2573,2026-06-26 16:48:02
19836806,no,no,no,1,llama3.2:1b,1.464496,2026-06-26 16:48:04
19913785,no,no,no,1,llama3.2:1b,1.941772,2026-06-26 16:48:06
24739448,no,No,no,1,llama3.2:1b,1.935996,2026-06-26 16:48:08
24625433,no,no,no,1,llama3.2:1b,1.762975,2026-06-26 16:48:10
16403186,no,maybe,maybe,0,llama3.2:1b,2.396324,2026-06-26 16:48:13
10375486,no,no,no,1,llama3.2:1b,1.28694,2026-06-26 16:48:14
17032327,no,no,no,1,llama3.2:1b,1.734309,2026-06-26 16:48:16
27643961,no,no,no,1,llama3.2:1b,1.489006,2026-06-26 16:48:18
22042121,no,no,no,1,llama3.2:1b,1.477458,2026-06-26 16:48:20
17274051,no,No,no,1,llama3.2:1b,1.708215,2026-06-26 16:48:22
27096199,no,No,no,1,llama3.2:1b,1.927884,2026-06-26 16:48:24
7497757,no,Maybe,maybe,0,llama3.2:1b,1.737952,2026-06-26 16:48:26
21459725,no,no,no,1,llama3.2:1b,2.169004,2026-06-26 16:48:28
27040842,no,no,no,1,llama3.2:1b,1.222852,2026-06-26 16:48:29
20187289,no,no,no,1,llama3.2:1b,1.675972,2026-06-26 16:48:31
21712147,no,maybe,maybe,0,llama3.2:1b,1.962365,2026-06-26 16:48:34
10456814,no,yes,yes,0,llama3.2:1b,2.156327,2026-06-26 16:48:36
17192736,no,Yes,yes,0,llama3.2:1b,1.95925,2026-06-26 16:48:38
27757987,no,maybe,maybe,0,llama3.2:1b,1.746439,2026-06-26 16:48:40
12769830,no,maybe,maybe,0,llama3.2:1b,1.490608,2026-06-26 16:48:42
22251324,no,maybe,maybe,0,llama3.2:1b,1.240097,2026-06-26 16:48:43
28196511,no,No,no,1,llama3.2:1b,1.721472,2026-06-26 16:48:45
18284441,maybe,no,no,0,llama3.2:1b,1.724914,2026-06-26 16:48:47
18802997,maybe,No.,no,0,llama3.2:1b,1.787518,2026-06-26 16:48:49
17621202,maybe,no,no,0,llama3.2:1b,1.27791,2026-06-26 16:48:51
11411430,maybe,no,no,0,llama3.2:1b,1.696805,2026-06-26 16:48:53
26708803,maybe,no,no,0,llama3.2:1b,1.919939,2026-06-26 16:48:55
25079920,maybe,yes,yes,0,llama3.2:1b,1.728194,2026-06-26 16:48:57
25793749,maybe,no,no,0,llama3.2:1b,2.629332,2026-06-26 16:49:00
19103915,maybe,maybe,maybe,1,llama3.2:1b,1.493879,2026-06-26 16:49:02
11867487,maybe,maybe,maybe,1,llama3.2:1b,1.219818,2026-06-26 16:49:03
12630042,maybe,no,no,0,llama3.2:1b,1.478263,2026-06-26 16:49:05
19468282,maybe,maybe,maybe,1,llama3.2:1b,2.120387,2026-06-26 16:49:07
16538201,maybe,no,no,0,llama3.2:1b,1.751728,2026-06-26 16:49:09
20971618,maybe,no,no,0,llama3.2:1b,1.492397,2026-06-26 16:49:11
24336869,maybe,maybe,maybe,1,llama3.2:1b,1.72763,2026-06-26 16:49:13
20197761,maybe,yes,yes,0,llama3.2:1b,1.733495,2026-06-26 16:49:15
16968876,maybe,maybe,maybe,1,llama3.2:1b,1.738606,2026-06-26 16:49:17
26778755,maybe,maybe,maybe,1,llama3.2:1b,1.934584,2026-06-26 16:49:19
18568290,maybe,Maybe,maybe,1,llama3.2:1b,1.92967,2026-06-26 16:49:21
25371231,maybe,No,no,0,llama3.2:1b,1.038663,2026-06-26 16:49:22
25394614,maybe,maybe,maybe,1,llama3.2:1b,1.6971,2026-06-26 16:49:24
11570976,maybe,No.,no,0,llama3.2:1b,1.037893,2026-06-26 16:49:25
16816043,maybe,no,no,0,llama3.2:1b,1.711778,2026-06-26 16:49:27
12805495,maybe,no,no,0,llama3.2:1b,1.715675,2026-06-26 16:49:29
25571931,maybe,no,no,0,llama3.2:1b,1.502804,2026-06-26 16:49:31
19578820,maybe,no,no,0,llama3.2:1b,1.49342,2026-06-26 16:49:33
18243752,maybe,no,no,0,llama3.2:1b,0.9807885,2026-06-26 16:49:34
11458136,maybe,no,no,0,llama3.2:1b,1.229851,2026-06-26 16:49:35
12790890,maybe,no,no,0,llama3.2:1b,1.49094,2026-06-26 16:49:37
18714572,maybe,no,no,0,llama3.2:1b,1.708265,2026-06-26 16:49:39
25103647,maybe,No,no,0,llama3.2:1b,1.736293,2026-06-26 16:49:41
24995509,maybe,no,no,0,llama3.2:1b,2.133864,2026-06-26 16:49:43
27044366,maybe,maybe,maybe,1,llama3.2:1b,1.996198,2026-06-26 16:49:46
26606599,maybe,no,no,0,llama3.2:1b,1.960248,2026-06-26 16:49:48
17076091,maybe,no,no,0,llama3.2:1b,1.231303,2026-06-26 16:49:49
26037986,maybe,yes,yes,0,llama3.2:1b,1.432587,2026-06-26 16:49:51
22491528,maybe,no,no,0,llama3.2:1b,1.268354,2026-06-26 16:49:52
24591144,maybe,maybe,maybe,1,llama3.2:1b,1.710197,2026-06-26 16:49:54
19351635,maybe,no,no,0,llama3.2:1b,2.142787,2026-06-26 16:49:57
20337202,maybe,no,no,0,llama3.2:1b,1.485742,2026-06-26 16:49:58
23149821,maybe,No,no,0,llama3.2:1b,1.699209,2026-06-26 16:50:00
18235194,maybe,no,no,0,llama3.2:1b,1.007327,2026-06-26 16:50:02
16392897,maybe,no,no,0,llama3.2:1b,1.44662,2026-06-26 16:50:03
17940352,maybe,no,no,0,llama3.2:1b,1.712771,2026-06-26 16:50:05
27615402,maybe,no,no,0,llama3.2:1b,1.457979,2026-06-26 16:50:07
25779009,maybe,No,no,0,llama3.2:1b,1.462276,2026-06-26 16:50:09
12407608,maybe,maybe,maybe,1,llama3.2:1b,1.726391,2026-06-26 16:50:11
14599616,maybe,no,no,0,llama3.2:1b,1.261553,2026-06-26 16:50:12
10223070,maybe,yes,yes,0,llama3.2:1b,1.450392,2026-06-26 16:50:14
20736672,maybe,no,no,0,llama3.2:1b,1.708462,2026-06-26 16:50:16
25277731,maybe,no,no,0,llama3.2:1b,0.9961138,2026-06-26 16:50:17
17691856,maybe,no,no,0,llama3.2:1b,1.895172,2026-06-26 16:50:19
16735905,maybe,Maybe,maybe,1,llama3.2:1b,1.941659,2026-06-26 16:50:21
19694846,maybe,no,no,0,llama3.2:1b,1.268321,2026-06-26 16:50:23
25007420,maybe,no,no,0,llama3.2:1b,1.459027,2026-06-26 16:50:24
26134053,maybe,no,no,0,llama3.2:1b,1.700159,2026-06-26 16:50:26
