totalRequestTime,loadSeconds,evalTokensPerSecond,modelName,promptTokenCount,outputTokenCount,timestamp
1.666207,0.0317968,60.92852,ncatmedllama,687.0,83.0,2026-06-30 10:12:06
1.498766,0.0292651,59.98141,ncatmedllama,832.0,66.0,2026-06-30 10:12:07
1.320708,0.0285894,61.25637,ncatmedllama,542.0,60.0,2026-06-30 10:12:09
1.04652,0.0289965,62.50798,ncatmedllama,660.0,47.0,2026-06-30 10:12:10
13.04747,5.48595,70.15675,meditron,486.0,516.0,2026-06-30 10:12:24
2.374469,0.0402991,73.79948,meditron,399.0,148.0,2026-06-30 10:12:27
3.009233,0.0397678,65.52551,meditron,872.0,168.0,2026-06-30 10:12:30
4.431436,0.0290408,65.82909,meditron,460.0,267.0,2026-06-30 10:12:34
13.70025,0.0302257,53.62984,meditron,787.0,710.0,2026-06-30 10:12:48
0.7539826,0.03064,71.98762,meditron,489.0,18.0,2026-06-30 10:12:49
1.828633,0.0305322,66.6328,meditron,575.0,101.0,2026-06-30 10:12:51
1.534359,0.0336049,55.59034,meditron,560.0,65.0,2026-06-30 10:12:53
3.514426,0.0281142,61.37741,meditron,508.0,196.0,2026-06-30 10:12:57
1.464811,0.0301243,70.65484,meditron,457.0,80.0,2026-06-30 10:12:59
7.096133,0.0281718,56.32624,meditron,453.0,384.0,2026-06-30 10:13:06
2.147487,0.0311396,59.82107,meditron,504.0,106.0,2026-06-30 10:13:09
17.43067,0.0323255,57.24939,meditron,544.0,978.0,2026-06-30 10:13:26
1.428675,0.0363191,77.3359,meditron,379.0,71.0,2026-06-30 10:13:28
